trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.9116492109644617}",20,12,-38.231070089858484,"{0: 4, 1: 1, 2: 2, 3: 1, 4: 0}",1
186,False,"{'a': 0.6, 'e': 0.9111935002961405}",20,0,-81.82535355755094,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
187,False,"{'a': 0.6, 'e': 0.9107380174261992}",20,0,-74.12406678212174,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
188,False,"{'a': 0.6, 'e': 0.910282762240767}",20,6,-85.87994131061781,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 1}",1
189,False,"{'a': 0.6, 'e': 0.90982773462603}",20,0,-73.70830296544683,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
190,False,"{'a': 0.6, 'e': 0.9093729344682314}",25,0,-133.53362825591933,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
191,False,"{'a': 0.6, 'e': 0.9089183616536712}",20,0,-40.71103377654224,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
192,False,"{'a': 0.6, 'e': 0.9084640160687062}",25,0,-217.5666172160432,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
193,False,"{'a': 0.6, 'e': 0.9080098975997498}",20,0,-154.66134707327214,"{0: 8, 1: 0, 2: 10, 3: 1, 4: 1}",0
194,False,"{'a': 0.6, 'e': 0.9075560061332727}",20,0,-96.08661861624385,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
195,False,"{'a': 0.6, 'e': 0.9071023415558017}",20,0,-103.90653620032259,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
196,False,"{'a': 0.6, 'e': 0.9066489037539209}",20,9,-45.244604775657734,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 0}",1
197,False,"{'a': 0.6, 'e': 0.9061956926142708}",25,0,-91.55998480664908,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
198,False,"{'a': 0.6, 'e': 0.9057427080235485}",20,0,-86.13192367189072,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
199,False,"{'a': 0.6, 'e': 0.905289949868508}",25,0,-105.56636371396297,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
200,False,"{'a': 0.6, 'e': 0.9048374180359595}",30,0,-72.16002506699199,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
201,False,"{'a': 0.6, 'e': 0.9043851124127704}",25,0,-64.94538285599624,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
202,False,"{'a': 0.6, 'e': 0.9039330328858641}",25,0,-100.01763949047205,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
203,False,"{'a': 0.6, 'e': 0.9034811793422207}",30,0,-77.66615108705624,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
204,False,"{'a': 0.6, 'e': 0.9030295516688768}",25,0,-155.2868542337462,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
205,False,"{'a': 0.6, 'e': 0.9025781497529256}",30,9,-178.03910105529982,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 3}",1
206,False,"{'a': 0.6, 'e': 0.9021269734815165}",20,0,-150.2476510942325,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
207,False,"{'a': 0.6, 'e': 0.9016760227418554}",25,0,-178.37854576778722,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
208,False,"{'a': 0.6, 'e': 0.9012252974212047}",20,0,-155.84416699716348,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
209,False,"{'a': 0.6, 'e': 0.9007747974068832}",30,0,-190.38636879127344,"{0: 16, 1: 2, 2: 8, 3: 2, 4: 2}",0
210,False,"{'a': 0.6, 'e': 0.9003245225862656}",35,0,-66.1979020655693,"{0: 25, 1: 4, 2: 4, 3: 2, 4: 0}",0
211,False,"{'a': 0.6, 'e': 0.8998744728467833}",20,0,-64.3274760749466,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
212,False,"{'a': 0.6, 'e': 0.899424648075924}",20,0,-32.74858010504568,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.6, 'e': 0.8989750481612314}",25,0,-84.2815470393188,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
214,False,"{'a': 0.6, 'e': 0.8985256729903055}",30,2,-81.19258315156723,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 1}",1
215,False,"{'a': 0.6, 'e': 0.8980765224508026}",20,3,-84.29270803519181,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
216,False,"{'a': 0.6, 'e': 0.8976275964304349}",30,0,-79.57003369770327,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
217,False,"{'a': 0.6, 'e': 0.897178894816971}",25,0,-158.81766120578345,"{0: 13, 1: 0, 2: 9, 3: 2, 4: 1}",0
218,False,"{'a': 0.6, 'e': 0.8967304174982355}",35,9,-104.02361385566661,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 1}",1
219,False,"{'a': 0.6, 'e': 0.896282164362109}",20,0,-95.45809164365454,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
220,False,"{'a': 0.6, 'e': 0.8958341352965282}",25,0,-61.220966077827,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
221,False,"{'a': 0.6, 'e': 0.895386330189486}",20,0,-32.35750596136626,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
222,False,"{'a': 0.6, 'e': 0.894938748929031}",30,0,-253.77270804835638,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 5}",0
223,False,"{'a': 0.6, 'e': 0.8944913914032678}",20,0,-119.92092718480961,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
224,False,"{'a': 0.6, 'e': 0.8940442575003572}",20,0,-92.17887177404032,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
225,False,"{'a': 0.6, 'e': 0.8935973471085157}",20,0,-74.31835334556631,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
226,False,"{'a': 0.6, 'e': 0.8931506601160155}",25,0,-98.22329532315163,"{0: 14, 1: 1, 2: 9, 3: 1, 4: 0}",0
227,False,"{'a': 0.6, 'e': 0.892704196411185}",30,0,-71.59514860448246,"{0: 19, 1: 6, 2: 4, 3: 1, 4: 0}",0
228,False,"{'a': 0.6, 'e': 0.8922579558824083}",20,0,-95.34072401281114,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
229,False,"{'a': 0.6, 'e': 0.8918119384181252}",30,0,-116.78144372457669,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
230,False,"{'a': 0.6, 'e': 0.8913661439068313}",25,0,-128.33129733429948,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
231,False,"{'a': 0.6, 'e': 0.8909205722370781}",20,0,-95.15491752027715,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
232,False,"{'a': 0.6, 'e': 0.8904752232974726}",30,0,-183.057101347022,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
233,False,"{'a': 0.6, 'e': 0.8900300969766776}",20,0,-187.05827583764196,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
234,False,"{'a': 0.6, 'e': 0.8895851931634113}",30,0,-103.14272073466614,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
235,False,"{'a': 0.6, 'e': 0.889140511746448}",30,0,-151.26384575843662,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
236,False,"{'a': 0.6, 'e': 0.8886960526146174}",25,0,-64.36700130305064,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
237,False,"{'a': 0.6, 'e': 0.8882518156568044}",30,0,-176.33674172281368,"{0: 17, 1: 4, 2: 4, 3: 3, 4: 2}",0
238,False,"{'a': 0.6, 'e': 0.8878078007619501}",25,0,-135.65492398086096,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
239,False,"{'a': 0.6, 'e': 0.8873640078190504}",30,0,-128.2674380526598,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
240,False,"{'a': 0.6, 'e': 0.8869204367171575}",20,0,-68.44769655180214,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
241,False,"{'a': 0.6, 'e': 0.8864770873453783}",25,0,-118.11833031400924,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
242,False,"{'a': 0.6, 'e': 0.8860339595928756}",20,0,-52.35616836434656,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
243,False,"{'a': 0.6, 'e': 0.8855910533488673}",20,0,-147.37337266872453,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
244,False,"{'a': 0.6, 'e': 0.8851483685026271}",30,0,-168.16457938294846,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
245,False,"{'a': 0.6, 'e': 0.8847059049434836}",20,11,-19.25425251373536,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
246,False,"{'a': 0.6, 'e': 0.8842636625608209}",20,0,-81.9059357009343,"{0: 9, 1: 7, 2: 2, 3: 2, 4: 0}",0
247,False,"{'a': 0.6, 'e': 0.8838216412440785}",25,0,-58.124584865610544,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
248,False,"{'a': 0.6, 'e': 0.8833798408827509}",20,0,-155.18662319277414,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
249,False,"{'a': 0.6, 'e': 0.8829382613663882}",25,7,-84.83390222796086,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 1}",1
250,False,"{'a': 0.6, 'e': 0.8824969025845955}",25,0,-144.84087801249746,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
251,False,"{'a': 0.6, 'e': 0.8820557644270329}",20,0,-147.6021911560773,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
252,False,"{'a': 0.6, 'e': 0.8816148467834161}",35,0,-222.37428710095534,"{0: 18, 1: 5, 2: 6, 3: 4, 4: 2}",0
253,False,"{'a': 0.6, 'e': 0.8811741495435155}",20,0,-124.51663079261188,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
254,False,"{'a': 0.6, 'e': 0.880733672597157}",20,0,-74.28507263968233,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
255,False,"{'a': 0.6, 'e': 0.8802934158342212}",25,0,-150.80836478409503,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
256,False,"{'a': 0.6, 'e': 0.8798533791446438}",30,0,-170.71355526087882,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
257,False,"{'a': 0.6, 'e': 0.879413562418416}",30,0,-177.06531621372318,"{0: 17, 1: 1, 2: 9, 3: 1, 4: 2}",0
258,False,"{'a': 0.6, 'e': 0.8789739655455832}",20,0,-126.49321943316397,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
259,False,"{'a': 0.6, 'e': 0.8785345884162464}",20,3,-30.817886619258033,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
260,False,"{'a': 0.6, 'e': 0.8780954309205613}",30,0,-299.80460155620034,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 5}",0
261,False,"{'a': 0.6, 'e': 0.8776564929487385}",20,0,-56.72407260294312,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
262,False,"{'a': 0.6, 'e': 0.8772177743910435}",20,0,-133.93613147730642,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
263,False,"{'a': 0.6, 'e': 0.8767792751377967}",20,9,-34.803652957949105,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
264,False,"{'a': 0.6, 'e': 0.8763409950793732}",20,5,-33.19307556883936,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
265,False,"{'a': 0.6, 'e': 0.8759029341062031}",20,0,-91.23484029199244,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
266,False,"{'a': 0.6, 'e': 0.8754650921087711}",25,0,-125.18087632488033,"{0: 11, 1: 7, 2: 6, 3: 0, 4: 1}",0
267,False,"{'a': 0.6, 'e': 0.8750274689776166}",25,0,-171.9362566456556,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
268,False,"{'a': 0.6, 'e': 0.874590064603334}",25,0,-55.583665170484636,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
269,False,"{'a': 0.6, 'e': 0.8741528788765721}",25,0,-175.8810717185596,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
270,False,"{'a': 0.6, 'e': 0.8737159116880344}",30,0,-52.86973653985302,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
271,False,"{'a': 0.6, 'e': 0.8732791629284792}",30,0,-195.07921861904535,"{0: 15, 1: 4, 2: 7, 3: 2, 4: 2}",0
272,False,"{'a': 0.6, 'e': 0.8728426324887193}",20,0,-94.60836500463189,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
273,False,"{'a': 0.6, 'e': 0.8724063202596221}",30,0,-101.32959746664798,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
274,False,"{'a': 0.6, 'e': 0.8719702261321094}",20,0,-76.62124332600364,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
275,False,"{'a': 0.6, 'e': 0.8715343499971578}",30,0,-182.88391558895256,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
276,False,"{'a': 0.6, 'e': 0.8710986917457983}",25,0,-253.664026777701,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 5}",0
277,False,"{'a': 0.6, 'e': 0.8706632512691163}",20,0,-50.940676336219596,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
278,False,"{'a': 0.6, 'e': 0.8702280284582515}",30,0,-104.100424897863,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
279,False,"{'a': 0.6, 'e': 0.8697930232043986}",25,0,-52.77424169042201,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
280,False,"{'a': 0.6, 'e': 0.8693582353988059}",25,0,-10.502986724599658,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
281,False,"{'a': 0.6, 'e': 0.8689236649327765}",30,0,-152.09659110001525,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
282,False,"{'a': 0.6, 'e': 0.8684893116976679}",20,0,-162.37328680508733,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 4}",0
283,False,"{'a': 0.6, 'e': 0.8680551755848918}",20,0,-177.4887070920855,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
284,False,"{'a': 0.6, 'e': 0.867621256485914}",20,0,-124.31744293634382,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
285,False,"{'a': 0.6, 'e': 0.8671875542922549}",25,0,-70.67386718308896,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
286,False,"{'a': 0.6, 'e': 0.8667540688954889}",25,11,-65.1115636186174,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
287,False,"{'a': 0.6, 'e': 0.8663208001872447}",20,0,-199.90683733154518,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
288,False,"{'a': 0.6, 'e': 0.865887748059205}",25,0,-279.24476039333183,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 5}",0
289,False,"{'a': 0.6, 'e': 0.8654549124031069}",30,0,-166.71453698205994,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
290,False,"{'a': 0.6, 'e': 0.8650222931107413}",35,0,-102.2010139189427,"{0: 25, 1: 2, 2: 5, 3: 2, 4: 1}",0
291,False,"{'a': 0.6, 'e': 0.8645898900739535}",20,0,-80.0766873951728,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
292,False,"{'a': 0.6, 'e': 0.8641577031846428}",20,0,-69.6876200260303,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
293,False,"{'a': 0.6, 'e': 0.8637257323347624}",20,0,-96.82731231901232,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
294,False,"{'a': 0.6, 'e': 0.8632939774163194}",20,0,-133.4347677050883,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
295,False,"{'a': 0.6, 'e': 0.8628624383213754}",20,0,-114.56393154390504,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
296,False,"{'a': 0.6, 'e': 0.8624311149420455}",20,0,-44.442811483268926,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
297,False,"{'a': 0.6, 'e': 0.8620000071704987}",20,0,-110.88310245662566,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
298,False,"{'a': 0.6, 'e': 0.8615691148989583}",25,0,-120.89203424916195,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
299,False,"{'a': 0.6, 'e': 0.861138438019701}",25,0,-184.89817599227874,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
300,False,"{'a': 0.6, 'e': 0.8607079764250578}",20,0,-162.2825702781552,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
301,False,"{'a': 0.6, 'e': 0.8602777300074131}",20,0,-48.54143010672112,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
302,False,"{'a': 0.6, 'e': 0.8598476986592055}",25,0,-85.53125520695907,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
303,False,"{'a': 0.6, 'e': 0.8594178822729269}",20,0,-113.66413164688863,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
304,False,"{'a': 0.6, 'e': 0.8589882807411234}",20,0,-78.30557446710743,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
305,False,"{'a': 0.6, 'e': 0.8585588939563946}",35,0,-187.42667299813348,"{0: 22, 1: 2, 2: 8, 3: 0, 4: 3}",0
306,False,"{'a': 0.6, 'e': 0.8581297218113938}",25,0,-120.30161595257539,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
307,False,"{'a': 0.6, 'e': 0.8577007641988279}",20,3,-108.588844100836,"{0: 8, 1: 0, 2: 8, 3: 0, 4: 1}",1
308,False,"{'a': 0.6, 'e': 0.8572720210114575}",25,2,-71.30689769206435,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 0}",1
309,False,"{'a': 0.6, 'e': 0.8568434921420968}",20,0,-74.45517885988284,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
310,False,"{'a': 0.6, 'e': 0.8564151774836135}",30,0,-239.9415701688927,"{0: 15, 1: 1, 2: 9, 3: 2, 4: 3}",0
311,False,"{'a': 0.6, 'e': 0.8559870769289292}",25,0,-243.50766281802987,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 5}",0
312,False,"{'a': 0.6, 'e': 0.8555591903710185}",20,0,-97.46196667089772,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",1
313,False,"{'a': 0.6, 'e': 0.8551315177029098}",35,3,-159.5813973991897,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 3}",1
314,False,"{'a': 0.6, 'e': 0.8547040588176851}",20,0,-191.8802699953345,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
315,False,"{'a': 0.6, 'e': 0.8542768136084795}",30,0,-70.89299185804322,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
316,False,"{'a': 0.6, 'e': 0.8538497819684817}",30,0,-127.22245731710053,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
317,False,"{'a': 0.6, 'e': 0.853422963790934}",30,18,-4.848005308178973,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.6, 'e': 0.8529963589691315}",25,0,-93.27095055515191,"{0: 11, 1: 6, 2: 8, 3: 0, 4: 0}",0
319,False,"{'a': 0.6, 'e': 0.8525699673964233}",20,0,-1.4247357789010762,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
320,False,"{'a': 0.6, 'e': 0.8521437889662113}",30,0,-22.09998589549897,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
321,False,"{'a': 0.6, 'e': 0.851717823571951}",20,0,-64.8750085617999,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
322,False,"{'a': 0.6, 'e': 0.8512920711071511}",25,0,-4.386188688622328,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
323,False,"{'a': 0.6, 'e': 0.8508665314653734}",30,0,-125.9669156619968,"{0: 20, 1: 2, 2: 4, 3: 3, 4: 1}",0
324,False,"{'a': 0.6, 'e': 0.850441204540233}",20,0,-5.925772088138772,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
325,False,"{'a': 0.6, 'e': 0.8500160902253981}",20,0,-90.19491041537688,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
326,False,"{'a': 0.6, 'e': 0.8495911884145902}",30,0,-163.52804362897118,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
327,False,"{'a': 0.6, 'e': 0.8491664990015839}",20,0,-54.3459405901993,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
328,False,"{'a': 0.6, 'e': 0.8487420218802068}",30,11,-37.873795914877036,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.8483177569443394}",30,0,-116.71418124597567,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
330,False,"{'a': 0.6, 'e': 0.8478937040879159}",30,0,-118.69120213492565,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
331,False,"{'a': 0.6, 'e': 0.8474698632049227}",25,0,-125.06610004840908,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
332,False,"{'a': 0.6, 'e': 0.8470462341893996}",20,5,-140.38492872426818,"{0: 5, 1: 1, 2: 6, 3: 2, 4: 1}",1
333,False,"{'a': 0.6, 'e': 0.8466228169354396}",25,17,-43.427693179289946,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
334,False,"{'a': 0.6, 'e': 0.8461996113371882}",20,9,-70.06523307507027,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
335,False,"{'a': 0.6, 'e': 0.8457766172888441}",25,0,-51.17988228603394,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
336,False,"{'a': 0.6, 'e': 0.8453538346846587}",25,0,-184.79214433567935,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
337,False,"{'a': 0.6, 'e': 0.8449312634189364}",25,0,-76.43151734072396,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
338,False,"{'a': 0.6, 'e': 0.8445089033860343}",20,0,-83.27739356018397,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
339,False,"{'a': 0.6, 'e': 0.8440867544803625}",30,0,-181.9151252358172,"{0: 21, 1: 2, 2: 2, 3: 1, 4: 4}",0
340,False,"{'a': 0.6, 'e': 0.8436648165963837}",30,0,-102.07144194644407,"{0: 16, 1: 5, 2: 8, 3: 1, 4: 0}",0
341,False,"{'a': 0.6, 'e': 0.8432430896286134}",20,0,-37.020076208561846,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
342,False,"{'a': 0.6, 'e': 0.8428215734716199}",25,11,-50.88001110977558,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
343,False,"{'a': 0.6, 'e': 0.8424002680200242}",25,0,-106.39978160518407,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
344,False,"{'a': 0.6, 'e': 0.8419791731684999}",20,0,-106.41553590201062,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
345,False,"{'a': 0.6, 'e': 0.8415582888117732}",25,0,-61.17177156446013,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
346,False,"{'a': 0.6, 'e': 0.8411376148446232}",20,0,-93.58258660984099,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
347,False,"{'a': 0.6, 'e': 0.8407171511618812}",20,0,-67.56755979729932,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
348,False,"{'a': 0.6, 'e': 0.8402968976584314}",20,0,-88.76378458356383,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
349,False,"{'a': 0.6, 'e': 0.8398768542292104}",20,0,-100.66098289206445,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
350,False,"{'a': 0.6, 'e': 0.8394570207692074}",20,0,-142.76976984583501,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
351,False,"{'a': 0.6, 'e': 0.8390373971734638}",25,0,-62.06730810148516,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
352,False,"{'a': 0.6, 'e': 0.838617983337074}",20,11,-37.77585203994554,"{0: 4, 1: 1, 2: 4, 3: 0, 4: 0}",1
353,False,"{'a': 0.6, 'e': 0.8381987791551844}",20,0,-100.62907181597164,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
354,False,"{'a': 0.6, 'e': 0.8377797845229938}",30,9,-49.9764529534335,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
355,False,"{'a': 0.6, 'e': 0.8373609993357539}",35,0,-135.15374746411533,"{0: 22, 1: 4, 2: 5, 3: 3, 4: 1}",0
356,False,"{'a': 0.6, 'e': 0.8369424234887681}",20,0,0.09513124508378723,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
357,False,"{'a': 0.6, 'e': 0.8365240568773925}",20,0,-64.2072941648447,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
358,False,"{'a': 0.6, 'e': 0.8361058993970355}",20,0,-159.4513481653028,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
359,False,"{'a': 0.6, 'e': 0.8356879509431577}",30,12,-74.2673819128251,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 0}",1
360,False,"{'a': 0.6, 'e': 0.835270211411272}",25,16,-66.49818233250728,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
361,False,"{'a': 0.6, 'e': 0.8348526806969435}",20,0,-35.4058730119685,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
362,False,"{'a': 0.6, 'e': 0.8344353586957896}",20,0,-12.078458099353927,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
363,False,"{'a': 0.6, 'e': 0.8340182453034796}",20,0,-46.47465976855158,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
364,False,"{'a': 0.6, 'e': 0.8336013404157353}",20,0,-127.33847269014834,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
365,False,"{'a': 0.6, 'e': 0.8331846439283305}",25,1,-85.69020636674222,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 0}",1
366,False,"{'a': 0.6, 'e': 0.832768155737091}",20,0,-72.4597982538838,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
367,False,"{'a': 0.6, 'e': 0.8323518757378947}",20,0,-68.39601224486053,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
368,False,"{'a': 0.6, 'e': 0.8319358038266718}",20,0,-21.805033037791393,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
